,用户编号, 电影ID, 电影名称, 电影连接, 用户状态, 用户评分,片名,连接,类型,国家,年份,主演,导演,编剧,片长,uid,group3_item_count,group5_item_count,group3_item_group_count
449,53,1309020,Hitch,http://movie.douban.com/subject/1309020/,看过,3,Hitch,http://movie.douban.com/subject/1309020/,喜剧、爱情,美国,2005,威尔·史密斯、伊娃·门德斯、凯文·詹姆斯、安贝·瓦莱塔,安迪·坦纳特,Kevin Bisch,118分钟,53,2,2,1.0
450,53,1295318,Liar Liar,http://movie.douban.com/subject/1295318/,看过,3,Liar Liar,http://movie.douban.com/subject/1295318/,喜剧、奇幻,美国,1997,金·凯瑞、毛拉·蒂尔内、贾斯汀·库珀、加利·艾尔维斯、詹妮弗·提莉,汤姆·沙迪亚克,Paul Guay、Stephen Mazur,86 分钟,53,2,2,1.0
451,53,1293899,Me  Myself & Irene,http://movie.douban.com/subject/1293899/,看过,3,,,,,,,,,,53,2,2,1.0
452,53,1394825,11:14,http://movie.douban.com/subject/1394825/,想看,None,11:14,http://movie.douban.com/subject/1394825/,喜剧、犯罪,加拿大、美国,2003,亨利·托马斯、布莱克·赫伦、芭芭拉·赫希、克拉克·格雷格、希拉里·斯万克,格雷格·马克斯,格雷格·马克斯,85 分钟(多伦多电影节l),53,2,2,1.0
453,53,3011051,Triangle,http://movie.douban.com/subject/3011051/,看过,4,Triangle,http://movie.douban.com/subject/3011051/,剧情、悬疑、惊悚,英国、澳大利亚,2009,梅利莎·乔治、利亚姆·海姆斯沃斯、迈克尔·多曼、瑞秋·卡帕尼、艾玛·朗、Henry Nixon、Joshua McIvor,克里斯托弗·史密斯,克里斯托弗·史密斯,99 分钟,53,2,2,1.0
454,53,1482055,Hannibal Rising,http://movie.douban.com/subject/1482055/,想看,None,Hannibal Rising,http://movie.douban.com/subject/1482055/,犯罪、惊悚,英国、捷克、法国、意大利,2007,加斯帕德·尤利尔、巩俐、Helena-Lia Tachovská、多米尼克·威斯特、理查德·布雷克,彼得·韦柏 ,托马斯·哈里斯,121 分钟,53,2,2,1.0
455,53,5989818,蛍火の杜へ,http://movie.douban.com/subject/5989818/,看过,5,蛍火の杜へ,http://movie.douban.com/subject/5989818/,剧情、爱情、动画、奇幻,日本,2011,佐仓绫音、内山昂辉,大森贵弘,绿川幸,45分钟,53,2,2,1.0
456,53,3078386,Dorian Gray,http://movie.douban.com/subject/3078386/,看过,3,Dorian Gray,http://movie.douban.com/subject/3078386/,剧情、奇幻、惊悚,英国,2009,本·巴恩斯、柯林·菲尔斯、丽贝卡·豪尔、蕾切儿·哈伍德、艾米丽雅·福克斯、卡罗琳·古多尔、本·卓别林,奥利弗·帕克,奥斯卡·王尔德、Toby Finlay,112 分钟,53,2,2,1.0
457,53,1296078,Sleepy Hollow,http://movie.douban.com/subject/1296078/,看过,4,Sleepy Hollow,http://movie.douban.com/subject/1296078/,奇幻、悬疑、惊悚,德国、美国,1999,约翰尼·德普、克里斯蒂娜·里奇、米兰达·理查森、迈克尔·刚本、卡斯帕·凡·迪恩、杰弗瑞·琼斯、理查德·格雷弗斯、伊恩·麦克迪阿梅德、迈克尔·高夫、克里斯托弗·沃肯、马克·皮克林、丽莎·玛丽、史蒂芬·威丁顿、克莱尔·斯金纳、克里斯托弗·李、艾伦·阿姆斯特朗、托尼·毛德斯雷,蒂姆·波顿,安德鲁·凯文·沃克,105 分钟,53,2,2,1.0
458,53,1309027,Sin City,http://movie.douban.com/subject/1309027/,想看,None,Sin City,http://movie.douban.com/subject/1309027/,动作、犯罪、惊悚,美国,2005,杰西卡·阿尔芭、布鲁斯·威利斯、克里夫·欧文、本尼西奥·德尔·托罗、罗莎里奥·道森、布莱特妮·墨菲、米基·洛克、阿丽克西斯·布莱德尔、乔什·哈奈特、卡拉·古奇诺、戴文青木、迈克·克拉克·邓肯、伊利亚·伍德,弗兰克·米勒、罗伯特·罗德里格兹、昆汀·塔伦蒂诺,弗兰克·米勒,124 分钟,53,2,2,1.0
459,53,2133422,Passengers,http://movie.douban.com/subject/2133422/,看过,4,Passengers,http://movie.douban.com/subject/2133422/,剧情、悬疑、爱情、惊悚,美国、加拿大,2008,安妮·海瑟薇、帕特里克·威尔森、克里·杜瓦尔、大卫·摩斯、黛安·韦斯特、安德鲁·布劳尔,罗德里格·加西亚,龙尼·克里斯滕森,93 分钟,53,2,2,1.0
460,53,20471876,我爱的是你爱我,http://movie.douban.com/subject/20471876/,看过,2,我爱的是你爱我,http://movie.douban.com/subject/20471876/,剧情、爱情,中国大陆,2013,张涵予、王珞丹、朱丹、王柏杰、李呈媛、张浩天、孙兴、李威、陈欣健、王浩燃,马志宇,马志宇,97分钟,53,2,2,1.0
461,53,24736566,北京爱情故事,http://movie.douban.com/subject/24736566/,看过,4,北京爱情故事,http://movie.douban.com/subject/24736566/,爱情,中国大陆,2014,梁家辉、刘嘉玲、王学兵、余男、陈思诚、佟丽娅、王庆祥、斯琴高娃、刘昊然、欧阳娜娜、金燕玲、耿乐、郭京飞,陈思诚,陈思诚,121分钟,53,2,2,1.0
462,53,1308620,The School of Rock,http://movie.douban.com/subject/1308620/,看过,2,The School of Rock,http://movie.douban.com/subject/1308620/,喜剧、音乐,美国、德国,2003,杰克·布莱克、琼·库萨克、麦克·怀特、萨拉·西尔弗曼,理查德·林克莱特,麦克·怀特,108 分钟,53,2,2,1.0
463,53,3793783,Gravity,http://movie.douban.com/subject/3793783/,看过,2,Gravity,http://movie.douban.com/subject/3793783/,剧情、科幻、惊悚、冒险,美国、英国,2013,桑德拉·布洛克、乔治·克鲁尼、艾德·哈里斯、奥托·伊格内修森、法尔杜特·夏尔马、艾米·沃伦、巴舍尔·萨维奇,阿方索·卡隆,阿方索·卡隆、霍纳斯·卡隆,91分钟,53,2,2,1.0
464,53,5387041,Life in a Day,http://movie.douban.com/subject/5387041/,想看,None,Life in a Day,http://movie.douban.com/subject/5387041/,剧情、纪录片,美国,2011,Cindy Baer、Moica、Caryn Waechter、Hiroaki Aikawa、Drake Shannon,凯文·麦克唐纳、Natalia Andreadis、Joseph Michael,,95分钟,53,2,2,1.0
465,53,1885124,The Time Traveler's Wife,http://movie.douban.com/subject/1885124/,看过,3,The Time Traveler's Wife,http://movie.douban.com/subject/1885124/,剧情、奇幻、悬疑、爱情,美国,2009,瑞秋·麦克亚当斯、艾瑞克·巴纳、阿莱克斯·费瑞斯、艾利斯·霍华德、米歇尔·诺尔顿、布鲁克琳·普劳克斯、朗·里维斯顿、塔图姆·麦克凯恩,罗伯特·斯文克 ,布鲁斯·乔伊·罗宾、奥黛丽·尼芬格,107 分钟,53,2,2,1.0
466,53,1428175,Blood Diamond,http://movie.douban.com/subject/1428175/,想看,None,Blood Diamond,http://movie.douban.com/subject/1428175/,冒险、剧情、惊悚,美国、德国,2006,莱昂纳多·迪卡普里奥、詹妮弗·康纳利、杰曼·翰苏、大卫·哈雷伍德、阿诺德·沃斯洛,爱德华·兹威克,Charles Leavitt,143 分钟,53,2,2,1.0
467,53,1307793,スワロウテイル,http://movie.douban.com/subject/1307793/,想看,None,スワロウテイル,http://movie.douban.com/subject/1307793/,犯罪、剧情,日本,1996,三上博史、恰拉、伊藤步、江口洋介、许志安、渡部笃郎、山口智子、大塚宁宁、桃井薰、浅野忠信,岩井俊二,岩井俊二,146分钟(德国),53,2,2,1.0
468,53,3157605,Le petit Nicolas,http://movie.douban.com/subject/3157605/,看过,4,Le petit Nicolas,http://movie.douban.com/subject/3157605/,喜剧、家庭,法国、比利时,2009,马克西姆·戈达尔、瓦莱丽·勒梅西埃、凯德·麦拉德、桑德琳娜·基贝兰、维克托·卡莱斯、文森特·克劳德、查尔斯·瓦伦特、本杰明·阿弗蒂、小日尔曼·达米科、达米安·费多尔、维吉尔·泰拉德、伊丽莎·欧斯、杰拉尔·朱诺,劳伦·泰拉德,哥瑞劳瑞·温格纳瑞恩、劳伦·泰拉德,92 分钟,53,2,2,1.0
469,53,6814906,あなたへ,http://movie.douban.com/subject/6814906/,想看,None,あなたへ,http://movie.douban.com/subject/6814906/,剧情,日本,2012,高仓健、田中裕子、佐藤浩市、大泷秀治、草剪刚、余贵美子、绫濑遥、三浦贵大、长塚京三、原田美枝子、浅野忠信、北野武,降旗康男,青岛武 、降旗康男、Seichi Ichiko,110分钟,53,2,2,1.0
470,53,1291577,The Incredibles,http://movie.douban.com/subject/1291577/,看过,4,The Incredibles,http://movie.douban.com/subject/1291577/,喜剧、动作、动画、家庭、奇幻、冒险,美国,2004,格雷格·T·尼尔森、霍利·亨特、塞缪尔·杰克逊、杰森·李,布拉德·伯德,布拉德·伯德,115分钟,53,2,2,1.0
471,53,1777612,Little Miss Sunshine,http://movie.douban.com/subject/1777612/,看过,5,Little Miss Sunshine,http://movie.douban.com/subject/1777612/,剧情、喜剧、冒险,美国,2006,阿比盖尔·布蕾斯琳、托妮·克莱特、格雷戈·金尼尔、保罗·达诺、史蒂夫·卡瑞尔、艾伦·阿金、布莱恩·科兰斯顿、迪恩·诺里斯,乔纳森·戴顿、维莱莉·法瑞斯,迈克尔·阿恩特,101 分钟,53,2,2,1.0
472,53,1309199,Mr. & Mrs. Smith,http://movie.douban.com/subject/1309199/,看过,2,Mr. & Mrs. Smith,http://movie.douban.com/subject/1309199/,喜剧、动作、爱情,美国,2005,布拉德·皮特、安吉丽娜·朱莉、文斯·沃恩、亚当·布罗迪、克里斯·韦兹、凯丽·华盛顿、米歇尔·莫娜汉,道格·里曼,西蒙·金伯格,120分钟,53,2,2,1.0
473,53,10876425,English Vinglish,http://movie.douban.com/subject/10876425/,想看,None,English Vinglish,http://movie.douban.com/subject/10876425/,剧情、喜剧、家庭,印度,2012,希里黛玉、阿迪勒·侯赛因、Mehdi Nebbou、Priya Anand、Sulabha Deshpande、Sujatha Kumar,Gauri Shinde,Gauri Shinde,133分钟,53,2,2,1.0
474,53,1860745,Bridge to Terabithia,http://movie.douban.com/subject/1860745/,看过,4,Bridge to Terabithia,http://movie.douban.com/subject/1860745/,冒险、剧情、家庭、奇幻,美国,2007,乔什·哈切森、安娜·索菲亚·罗伯、佐伊·丹斯切尔、罗伯特·帕特里克,嘉柏·丘波,Jeff Stockwell、David Paterson,96 分钟,53,2,2,1.0
475,53,1835843,Night at the Museum,http://movie.douban.com/subject/1835843/,看过,3,Night at the Museum,http://movie.douban.com/subject/1835843/,动作、冒险、喜剧、家庭、奇幻,美国,2006,本·斯蒂勒、欧文·威尔逊、罗宾·威廉姆斯、迪克·范·戴克、米基·鲁尼、比尔·考布斯、杰克·切里、瑞奇·热维斯、基姆·瑞弗、派崔克·盖勒,肖恩·利维,罗伯特·本·加兰特、托马斯·列农、Milan Trenc,108分钟,53,2,2,1.0
476,53,24721493,小时代2：青木时代,http://movie.douban.com/subject/24721493/,想看,None,小时代2：青木时代,http://movie.douban.com/subject/24721493/,剧情、喜剧、爱情,中国大陆、台湾,2013,杨幂、柯震东、郭采洁、凤小岳、郭碧婷、谢依霖、陈学冬、王琳、李悦铭、商侃、姜潮、杜天皓、杨洋、丁巧唯,郭敬明,郭敬明,116分钟,53,2,2,1.0
477,53,1401135,Vincent,http://movie.douban.com/subject/1401135/,想看,None,Vincent,http://movie.douban.com/subject/1401135/,动画、短片、奇幻,美国,1982,文森特·普莱斯,蒂姆·波顿,蒂姆·波顿,6 分钟,53,2,2,1.0
478,53,6877520,Le tableau,http://movie.douban.com/subject/6877520/,想看,None,Le tableau,http://movie.douban.com/subject/6877520/,剧情、动画、奇幻,法国,2011,,让-弗朗索瓦·拉吉奥,让-弗朗索瓦·拉吉奥、Anik Leray,76分钟,53,2,2,1.0
479,53,4914616,One Minute Fly,http://movie.douban.com/subject/4914616/,看过,4,One Minute Fly,http://movie.douban.com/subject/4914616/,动画、短片,德国,2008,,Michael Reichert,,4分钟,53,2,2,1.0
480,53,1438689,美丽的大脚,http://movie.douban.com/subject/1438689/,看过,3,美丽的大脚,http://movie.douban.com/subject/1438689/,剧情,中国大陆,2002,倪萍、孙海英、袁泉、许亚军,杨亚洲,李唯,103分钟(美国),53,2,2,1.0
481,53,1291552,The Lord of the Rings: The Return of the King,http://movie.douban.com/subject/1291552/,看过,5,The Lord of the Rings: The Return of the King,http://movie.douban.com/subject/1291552/,剧情、动作、奇幻、冒险,美国、新西兰,2003,维果·莫腾森、伊利亚·伍德、西恩·奥斯汀、丽芙·泰勒、伊恩·麦克莱恩、奥兰多·布鲁姆、凯特·布兰切特、米兰达·奥图、安迪·瑟金斯、雨果·维文、多米尼克·莫纳汉、比利·博伊德、马尔顿·索克斯、卡尔·厄本、克里斯托弗·李、约翰·瑞斯-戴维斯,彼得·杰克逊,弗兰·威尔士、菲利帕·鲍恩斯、彼得·杰克逊、J·R·R·托尔金,201分钟,53,2,2,1.0
482,53,1291572,The Lord of the Rings: The Two Towers,http://movie.douban.com/subject/1291572/,看过,4,The Lord of the Rings: The Two Towers,http://movie.douban.com/subject/1291572/,剧情、动作、奇幻、冒险,美国、新西兰,2002,伊利亚·伍德、西恩·奥斯汀、伊恩·麦克莱恩、维果·莫腾森、奥兰多·布鲁姆、克里斯托弗·李、丽芙·泰勒、安迪·瑟金斯、雨果·维文、卡尔·厄本、凯特·布兰切特、多米尼克·莫纳汉、大卫·文翰、比利·博伊德、布拉德·道里夫、伯纳德·希尔、约翰·瑞斯-戴维斯,彼得·杰克逊,弗兰·威尔士、菲利帕·鲍恩斯、Stephen Sinclair、彼得·杰克逊、J·R·R·托尔金,179分钟,53,2,2,1.0
483,53,1291571,The Lord of the Rings: The Fellowship of the Ring,http://movie.douban.com/subject/1291571/,看过,5,The Lord of the Rings: The Fellowship of the Ring,http://movie.douban.com/subject/1291571/,剧情、动作、奇幻、冒险,新西兰、美国,2001,伊利亚·伍德、西恩·奥斯汀、伊恩·麦克莱恩、维果·莫腾森、奥兰多·布鲁姆、凯特·布兰切特、肖恩·宾、克里斯托弗·李、雨果·维文、丽芙·泰勒、安迪·瑟金斯、伊安·霍姆、多米尼克·莫纳汉、萨拉·贝克、约翰·瑞斯-戴维斯,彼得·杰克逊,弗兰·威尔士、菲利帕·鲍恩斯、彼得·杰克逊、J·R·R·托尔金,178分钟,53,2,2,1.0
484,53,4822848,武林外传,http://movie.douban.com/subject/4822848/,看过,3,武林外传,http://movie.douban.com/subject/4822848/,喜剧、动作、古装,中国大陆,2011,闫妮、姚晨、沙溢、喻恩泰、倪虹洁、姜超、肖剑、岳跃利、王磊、午马,尚敬,宁财神,92分钟,53,2,2,1.0
485,53,6057942,???? ????,http://movie.douban.com/subject/6057942/,想看,None,???? ????,http://movie.douban.com/subject/6057942/,喜剧、动作,韩国,2013,金秀贤、李玹雨、朴基雄、李彩英、孙贤周、高昌锡、金成钧、张光、朴恩彬,张哲秀,尹洪基、金方贤,124分钟,53,2,2,1.0
486,53,1292444,バトル?ロワイアル,http://movie.douban.com/subject/1292444/,想看,None,バトル?ロワイアル,http://movie.douban.com/subject/1292444/,动作、惊悚,日本,2000,北野武、藤原龙也、山本太郎、安藤政信、前田亚季、栗山千明、柴崎幸、塚本高史,深作欣二,深作健太、高见广春,114 分钟,53,2,2,1.0
487,53,3769423,Rise of the Guardians,http://movie.douban.com/subject/3769423/,想看,None,Rise of the Guardians,http://movie.douban.com/subject/3769423/,动画、家庭、奇幻、冒险,美国,2012,克里斯·派恩、休·杰克曼、艾拉·菲舍尔、裘德·洛、亚历克·鲍德温、达科塔·高尤、卡玛尼·格里芬、彼得·拉姆齐,彼得·拉姆齐,大卫·林赛-阿贝尔、威廉·乔西,97分钟,53,2,2,1.0
488,53,1292973,Chicken Run,http://movie.douban.com/subject/1292973/,看过,3,Chicken Run,http://movie.douban.com/subject/1292973/,动画、家庭、喜剧,英国,2000,梅尔·吉布森、菲尔·丹尼尔斯、简·霍洛克斯、蒂莫西·斯波、伊梅尔达·斯汤顿、米兰达·理查森,Peter Lord、尼克·帕克,Peter Lord、尼克·帕克、Karey Kirkpatrick,84 分钟,53,2,2,1.0
489,53,3908423,サマーウォーズ,http://movie.douban.com/subject/3908423/,想看,None,サマーウォーズ,http://movie.douban.com/subject/3908423/,动画、冒险、喜剧、科幻,日本,2009,神木隆之介、谷村美月、樱庭奈奈美、斋藤步、横川贵大、信泽三惠子、玉川纱己子、永井一郎、小林隆、清水优、田中要次、入山法子、板仓光隆、仲里依纱、富司纯子,细田守,奥寺佐渡子,114分钟,53,2,2,1.0
490,53,1309201,Madagascar,http://movie.douban.com/subject/1309201/,看过,3,Madagascar,http://movie.douban.com/subject/1309201/,动画、冒险、喜剧、家庭,美国,2005,本·斯蒂勒、克里斯·洛克、大卫·休默、贾达·萍克·史密斯、萨莎·拜伦·科恩,埃里克·达尼尔、汤姆·麦格拉思,Mark Burton、Billy Frolick、埃里克·达尼尔、汤姆·麦格拉思,86 分钟,53,2,2,1.0
491,53,1437342,Ice Age: The Meltdown,http://movie.douban.com/subject/1437342/,看过,3,Ice Age: The Meltdown,http://movie.douban.com/subject/1437342/,动画、动作、冒险、喜剧、家庭、奇幻、爱情,美国,2006,雷·罗马诺、约翰·雷吉扎莫、丹尼斯·利瑞、西恩·威廉·斯科特、奎恩·拉提法,卡洛斯·沙尔丹哈,Peter Gaulke、Jim Hecht、Gerry Swallow,91 分钟,53,2,2,1.0
492,53,6010171,ももへの手紙,http://movie.douban.com/subject/6010171/,看过,3,ももへの手紙,http://movie.douban.com/subject/6010171/,剧情、动画、鬼怪,日本,2011,美山加恋、优香、西田敏行、山寺宏一、长岛茂,冲浦启之,冲浦启之,120分钟,53,2,2,1.0
493,53,1759386,Fantastic Mr. Fox,http://movie.douban.com/subject/1759386/,看过,3,Fantastic Mr. Fox,http://movie.douban.com/subject/1759386/,动画、冒险、喜剧、家庭,美国,2009,乔治·克鲁尼、梅丽尔·斯特里普、詹森·舒瓦兹曼、比尔·默瑞、Wallace Wolodarsky、Eric Chase Anderson、迈克尔·刚本、威廉·达福、欧文·威尔逊,韦斯·安德森,韦斯·安德森、诺亚·鲍姆巴赫,87 分钟,53,2,2,1.0
494,53,1439205,パンダコパンダ,http://movie.douban.com/subject/1439205/,想看,None,パンダコパンダ,http://movie.douban.com/subject/1439205/,家庭、动画、短片,日本,1972,杉山佳寿子、熊倉一雄 Kazuo Kumakura、太田淑子 Yoshiko Ohta,高畑勋,宫崎骏,72 分钟,53,2,2,1.0
